sentence,label,concept,category,feature,id
a houseboat can be used for storage.,0,houseboat,water vehicle,can be used for storage,51431
a tugboat can be used for storage.,0,tugboat,water vehicle,can be used for storage,51432
a bowl can be used for storage.,0,bowl,container,can be used for storage,51433
a bucket can be used for storage.,0,bucket,container,can be used for storage,51434
a kite can be used for storage.,0,kite,toy,can be used for storage,51435
a raft can be used for storage.,0,raft,water vehicle,can be used for storage,51436
a chopping board can be used for storage.,0,chopping_board,kitchenware,can be used for storage,51437
a clamp can be used for storage.,0,clamp,tool,can be used for storage,51438
a cat can be used for storage.,0,cat,animal,can be used for storage,51439
a harmonica can be used for storage.,0,harmonica,music,can be used for storage,51440
a yoyo can be used for storage.,0,yoyo,toy,can be used for storage,51441
a corn can be used for storage.,0,corn,vegetable,can be used for storage,51442
earmuffs can be used for storage.,0,earmuffs,clothing,can be used for storage,51443
an ant can be used for storage.,0,ant,invertebrate,can be used for storage,51444
a coach can be used for storage.,0,coach,vehicle,can be used for storage,51445
a screwdriver can be used for storage.,0,screwdriver,tool,can be used for storage,51446
a rattle can be used for storage.,0,rattle,toy,can be used for storage,51447
a train can be used for storage.,0,train,vehicle,can be used for storage,51448
a platypus can be used for storage.,0,platypus,animal,can be used for storage,51449
a spirit level can be used for storage.,0,spirit_level,tool,can be used for storage,51450
a seagull can be used for storage.,0,seagull,bird,can be used for storage,51451
a potato can be used for storage.,0,potato,vegetable,can be used for storage,51452
a stove can be used for storage.,0,stove,appliance,can be used for storage,51453
a housefly can be used for storage.,0,housefly,invertebrate,can be used for storage,51454
a brussels sprout can be used for storage.,0,brussels_sprout,vegetable,can be used for storage,51455
a rake can be used for storage.,0,rake,tool,can be used for storage,51456
a washing machine can be used for storage.,0,washing_machine,appliance,can be used for storage,51457
a heart can be used for storage.,0,heart,body part,can be used for storage,51458
a boat can be used for storage.,0,boat,water vehicle,can be used for storage,51459
an oil tanker can be used for storage.,0,oil_tanker,water vehicle,can be used for storage,51460
a chisel can be used for storage.,0,chisel,tool,can be used for storage,51461
a bus can be used for storage.,0,bus,vehicle,can be used for storage,51462
a doll can be used for storage.,0,doll,toy,can be used for storage,51463
a bathtub can be used for storage.,0,bathtub,container,can be used for storage,51464
a rattlesnake can be used for storage.,0,rattlesnake,animal,can be used for storage,51465
a plow can be used for storage.,0,plow,tool,can be used for storage,51466
a scarf is an accessory.,1,scarf,clothing,is an accessory,51467
a shawl is an accessory.,1,shawl,clothing,is an accessory,51468
earmuffs is an accessory.,1,earmuffs,clothing,is an accessory,51469
a bag is an accessory.,1,bag,container,is an accessory,51470
a belt is an accessory.,1,belt,clothing,is an accessory,51471
a cap is an accessory.,1,cap,clothing,is an accessory,51472
a raft is an accessory.,0,raft,water vehicle,is an accessory,51473
a kite is an accessory.,0,kite,toy,is an accessory,51474
a dice is an accessory.,0,dice,toy,is an accessory,51475
a chopping board is an accessory.,0,chopping_board,kitchenware,is an accessory,51476
a thumb is an accessory.,0,thumb,body part,is an accessory,51477
a bin is an accessory.,0,bin,container,is an accessory,51478
a tricycle is an accessory.,0,tricycle,vehicle,is an accessory,51479
a yoyo is an accessory.,0,yoyo,toy,is an accessory,51480
a finger is an accessory.,0,finger,body part,is an accessory,51481
a box is an accessory.,0,box,container,is an accessory,51482
a balloon is an accessory.,0,balloon,toy,is an accessory,51483
an onion is an accessory.,0,onion,vegetable,is an accessory,51484
a refrigerator is an accessory.,0,refrigerator,appliance,is an accessory,51485
a sink is an accessory.,0,sink,container,is an accessory,51486
a doll is an accessory.,0,doll,toy,is an accessory,51487
an armor is an accessory.,0,armor,clothing,is an accessory,51488
a screwdriver is an accessory.,0,screwdriver,tool,is an accessory,51489
a rattle is an accessory.,0,rattle,toy,is an accessory,51490
a peeler is an accessory.,0,peeler,kitchenware,is an accessory,51491
milk is an accessory.,0,milk,food,is an accessory,51492
a chicken is an accessory.,0,chicken,bird,is an accessory,51493
a trumpet is an accessory.,0,trumpet,music,is an accessory,51494
a gown is an accessory.,0,gown,clothing,is an accessory,51495
a catapult is an accessory.,0,catapult,weapon,is an accessory,51496
a basket is an accessory.,0,basket,container,is an accessory,51497
a chandelier is an accessory.,0,chandelier,furniture,is an accessory,51498
a bag can be disposable.,1,bag,container,can be disposable,51499
a bin can be disposable.,0,bin,container,can be disposable,51500
a basket can be disposable.,0,basket,container,can be disposable,51501
a box can be disposable.,0,box,container,can be disposable,51502
a bag has an opening.,1,bag,container,has an opening,51511
a cage has an opening.,1,cage,container,has an opening,51512
a raft has an opening.,0,raft,water vehicle,has an opening,51513
a kite has an opening.,0,kite,toy,has an opening,51514
a doll has an opening.,0,doll,toy,has an opening,51515
a rattle has an opening.,0,rattle,toy,has an opening,51516
a catapult has an opening.,0,catapult,weapon,has an opening,51517
a balloon has an opening.,0,balloon,toy,has an opening,51518
bread can come in multiple shapes.,1,bread,food,can come in multiple shapes,51535
a bag can come in multiple shapes.,1,bag,container,can come in multiple shapes,51536
jelly can come in multiple shapes.,1,jelly,food,can come in multiple shapes,51537
a mirror can come in multiple shapes.,1,mirror,furniture,can come in multiple shapes,51538
a clamp can come in multiple shapes.,0,clamp,tool,can come in multiple shapes,51539
a spirit level can come in multiple shapes.,0,spirit_level,tool,can come in multiple shapes,51540
cheese can come in multiple shapes.,0,cheese,food,can come in multiple shapes,51541
yoghurt can come in multiple shapes.,0,yoghurt,food,can come in multiple shapes,51542
a basket can come in multiple shapes.,0,basket,container,can come in multiple shapes,51543
rice can come in multiple shapes.,0,rice,food,can come in multiple shapes,51544
a box can come in multiple shapes.,0,box,container,can come in multiple shapes,51545
flour can come in multiple shapes.,0,flour,food,can come in multiple shapes,51546
butter can come in multiple shapes.,0,butter,food,can come in multiple shapes,51547
a soup can come in multiple shapes.,0,soup,food,can come in multiple shapes,51548
a bin can come in multiple shapes.,0,bin,container,can come in multiple shapes,51549
a peeler can come in multiple shapes.,0,peeler,kitchenware,can come in multiple shapes,51550
jeans can be durable.,1,jeans,clothing,can be durable,51551
a helmet can be durable.,1,helmet,clothing,can be durable,51552
a bag can be durable.,1,bag,container,can be durable,51553
a hose can be durable.,1,hose,tool,can be durable,51554
a kayak can be durable.,1,kayak,water vehicle,can be durable,51555
a raft can be durable.,0,raft,water vehicle,can be durable,51556
a scarf can be durable.,0,scarf,clothing,can be durable,51557
a canoe can be durable.,0,canoe,water vehicle,can be durable,51558
a kite can be durable.,0,kite,toy,can be durable,51559
a leotard can be durable.,0,leotard,clothing,can be durable,51560
a swimsuit can be durable.,0,swimsuit,clothing,can be durable,51561
a basket can be durable.,0,basket,container,can be durable,51562
a veil can be durable.,0,veil,clothing,can be durable,51563
a box can be durable.,0,box,container,can be durable,51564
a catapult can be durable.,0,catapult,weapon,can be durable,51565
a boat can be durable.,0,boat,water vehicle,can be durable,51566
a bin can be durable.,0,bin,container,can be durable,51567
a dinghy can be durable.,0,dinghy,water vehicle,can be durable,51568
an apron can be durable.,0,apron,clothing,can be durable,51569
a gloves can be durable.,0,gloves,clothing,can be durable,51570
a suit can be worn on the back.,1,suit,clothing,can be worn on the back,51571
a cloak can be worn on the back.,1,cloak,clothing,can be worn on the back,51572
a shawl can be worn on the back.,1,shawl,clothing,can be worn on the back,51573
a sweater can be worn on the back.,1,sweater,clothing,can be worn on the back,51574
a coat can be worn on the back.,1,coat,clothing,can be worn on the back,51575
a parka can be worn on the back.,1,parka,clothing,can be worn on the back,51576
a robe can be worn on the back.,1,robe,clothing,can be worn on the back,51577
a bag can be worn on the back.,1,bag,container,can be worn on the back,51578
an armor can be worn on the back.,1,armor,clothing,can be worn on the back,51579
a cape can be worn on the back.,1,cape,clothing,can be worn on the back,51580
a ball can be worn on the back.,0,ball,toy,can be worn on the back,51581
a dice can be worn on the back.,0,dice,toy,can be worn on the back,51582
a basin can be worn on the back.,0,basin,container,can be worn on the back,51583
a box can be worn on the back.,0,box,container,can be worn on the back,51584
a balloon can be worn on the back.,0,balloon,toy,can be worn on the back,51585
a sink can be worn on the back.,0,sink,container,can be worn on the back,51586
brandy can be worn on the back.,0,brandy,drink,can be worn on the back,51587
a peeler can be worn on the back.,0,peeler,kitchenware,can be worn on the back,51588
a rollerskate can be worn on the back.,0,rollerskate,toy,can be worn on the back,51589
a llama can be worn on the back.,0,llama,animal,can be worn on the back,51590
a bolt can be worn on the back.,0,bolt,tool,can be worn on the back,51591
a catapult can be worn on the back.,0,catapult,weapon,can be worn on the back,51592
a basket can be worn on the back.,0,basket,container,can be worn on the back,51593
a tuba can be worn on the back.,0,tuba,music,can be worn on the back,51594
a mirror can be worn on the back.,0,mirror,furniture,can be worn on the back,51595
a bin can be worn on the back.,0,bin,container,can be worn on the back,51596
a chandelier can be worn on the back.,0,chandelier,furniture,can be worn on the back,51597
a puppet can be worn on the back.,0,puppet,toy,can be worn on the back,51598
a lemon can be worn on the back.,0,lemon,fruit,can be worn on the back,51599
a raft can be worn on the back.,0,raft,water vehicle,can be worn on the back,51600
a clamp can be worn on the back.,0,clamp,tool,can be worn on the back,51601
a kite can be worn on the back.,0,kite,toy,can be worn on the back,51602
a bucket can be worn on the back.,0,bucket,container,can be worn on the back,51603
a chopping board can be worn on the back.,0,chopping_board,kitchenware,can be worn on the back,51604
a thumb can be worn on the back.,0,thumb,body part,can be worn on the back,51605
a drill can be worn on the back.,0,drill,tool,can be worn on the back,51606
a yoyo can be worn on the back.,0,yoyo,toy,can be worn on the back,51607
a pineapple can be worn on the back.,0,pineapple,fruit,can be worn on the back,51608
